tt0028096, nm0448981
tt0028096, nm0000012
tt0028096, nm0792845
tt0028096, nm0864931
tt0028096, nm0001366
tt0028096, nm0548929
tt0028096, nm0202681
tt0028212, nm0801026
tt0028212, nm0720904
tt0028212, nm0175676
tt0028212, nm0067308
tt0028212, nm0000033
tt0028212, nm0071657
tt0028212, nm0517058
tt0028212, nm0796662
tt0028212, nm0856469
tt0028212, nm0393028
tt0028333, nm0391750
tt0028333, nm0602005
tt0028333, nm0001677
tt0028333, nm0416861
tt0028333, nm0512231
tt0028333, nm0778818
tt0028333, nm0110813
tt0028333, nm0828419
tt0028333, nm0000001
tt0028333, nm0312510
tt0028597, nm0000026
tt0028597, nm0564970
tt0028597, nm0217568
tt0028597, nm0118227
tt0028597, nm0002050
tt0028597, nm0725017
tt0028597, nm0000897
tt0028597, nm0163617
tt0028597, nm0195422
tt0028597, nm0907900
tt0028772, nm0330390
tt0028772, nm0090213
tt0028772, nm0780833
tt0028772, nm0685265
tt0028772, nm0939992
tt0028772, nm0427452
tt0028772, nm0555617
tt0028772, nm0555597
tt0028772, nm0000050
tt0028772, nm0649183
tt0028950, nm0509073
tt0028950, nm0006158
tt0028950, nm0401123
tt0028950, nm0559300
tt0028950, nm0002233
tt0028950, nm0816458
tt0028950, nm0300064
tt0028950, nm0294382
tt0028950, nm0719756
tt0028950, nm0663077
tt0029162, nm0385264
tt0029162, nm0907900
tt0029162, nm0728307
tt0029162, nm0006323
tt0029162, nm0118227
tt0029162, nm0397397
tt0029162, nm0002143
tt0029162, nm0943553
tt0029162, nm0172903
tt0029162, nm0001008
tt0029583, nm0041165
tt0029583, nm0359457
tt0029583, nm0830968
tt0029583, nm0479164
tt0029583, nm0668998
tt0029583, nm0183183
tt0029583, nm0604392
tt0029583, nm0414144
tt0029583, nm0143314
tt0029583, nm0789313
tt0029843, nm0001224
tt0029843, nm0500284
tt0029843, nm0000014
tt0029843, nm0001647
tt0029843, nm0006157
tt0029843, nm0706993
tt0029843, nm0002031
tt0029843, nm0589316
tt0029843, nm0445033
tt0029843, nm0001651
tt0029870, nm0002285
tt0029870, nm0000010
tt0029870, nm0792130
tt0029870, nm0114602
tt0029870, nm0002031
tt0029870, nm0372942
tt0029870, nm0923333
tt0029870, nm0000007
tt0029870, nm0531269
tt0029870, nm0240417
tt0029947, nm0000026
tt0029947, nm0005797
tt0029947, nm0000031
tt0029947, nm0387000
tt0029947, nm0749476
tt0029947, nm0146185
tt0029947, nm0001328
tt0029947, nm0928444
tt0029947, nm0629580
tt0030241, nm0002030
tt0030241, nm0058129
tt0030241, nm0005832
tt0030241, nm0829330
tt0030241, nm0461615
tt0030241, nm0118227
tt0030241, nm0000031
tt0030241, nm0728305
tt0030241, nm0000026
tt0030241, nm0000817
tt0030341, nm0000033
tt0030341, nm0213164
tt0030341, nm0185055
tt0030341, nm0490950
tt0030341, nm0926599
tt0030341, nm0714878
tt0030341, nm0516994
tt0030341, nm0319148
tt0030341, nm0510134
tt0030341, nm0924781
tt0030993, nm0728307
tt0030993, nm0907900
tt0030993, nm0006323
tt0030993, nm0366454
tt0030993, nm0000795
tt0030993, nm0000071
tt0030993, nm0442151
tt0030993, nm0000859
tt0030993, nm0036427
tt0030993, nm0001008
tt0031381, nm0939992
tt0031381, nm0000046
tt0031381, nm0397608
tt0031381, nm0000022
tt0031381, nm0002030
tt0031381, nm0308177
tt0031381, nm0593775
tt0031381, nm0281808
tt0031381, nm0593565
tt0031381, nm0641966
tt0031679, nm0006323
tt0031679, nm0287931
tt0031679, nm0000795
tt0031679, nm0175333
tt0031679, nm0001008
tt0031679, nm0001647
tt0031679, nm0907900
tt0031679, nm0000071
tt0031679, nm0118227
tt0031679, nm0036427
tt0031725, nm0001256
tt0031725, nm0523932
tt0031725, nm0281556
tt0031725, nm0006128
tt0031725, nm0000509
tt0031725, nm0102818
tt0031725, nm0000697
tt0031725, nm0163257
tt0031725, nm0002048
tt0031725, nm0501872
tt0031762, nm0001932
tt0031762, nm0907900
tt0031762, nm0299154
tt0031762, nm0710299
tt0031762, nm0341178
tt0031762, nm0000026
tt0031762, nm0006323
tt0031762, nm0000028
tt0031762, nm0000795
tt0031762, nm0001328
tt0031867, nm0313438
tt0031867, nm0049898
tt0031867, nm0000010
tt0031867, nm0531335
tt0031867, nm0909825
tt0031867, nm0744035
tt0031867, nm0000007
tt0031867, nm0907003
tt0031867, nm0485509
tt0031867, nm0375446
tt0031885, nm0719756
tt0031885, nm0022437
tt0031885, nm0197950
tt0031885, nm0002569
tt0031885, nm0239513
tt0031885, nm0501116
tt0031885, nm0664186
tt0031885, nm0006158
tt0031885, nm0045404
tt0031885, nm0339669
tt0031971, nm0222596
tt0031971, nm0872456
tt0031971, nm0372942
tt0031971, nm0000078
tt0031971, nm0001017
tt0031971, nm0522635
tt0031971, nm0370697
tt0031971, nm0322688
tt0031971, nm0629580
tt0031971, nm0000406
tt0032138, nm0281808
tt0032138, nm0002030
tt0032138, nm0481618
tt0032138, nm0001961
tt0032138, nm0851537
tt0032138, nm0000023
tt0032138, nm0503777
tt0032138, nm0604656
tt0032138, nm0486538
tt0032138, nm0896542
tt0032143, nm0002030
tt0032143, nm0829330
tt0032143, nm0751426
tt0032143, nm0002616
tt0032143, nm0001076
tt0032143, nm0613848
tt0032143, nm0790454
tt0032143, nm0524403
tt0032143, nm0092683
tt0032143, nm0280234
tt0032145, nm0733460
tt0032145, nm0643353
tt0032145, nm0001379
tt0032145, nm0000057
tt0032145, nm0111577
tt0032145, nm0326418
tt0032145, nm0943758
tt0032145, nm0372942
tt0032145, nm0531269
tt0032145, nm0000059
tt0032455, nm0359610
tt0032455, nm0000370
tt0032455, nm0123553
tt0032455, nm0359457
tt0032455, nm0831439
tt0032455, nm0272568
tt0032455, nm0019282
tt0032455, nm1968474
tt0032455, nm0852252
tt0032455, nm0035899
tt0032484, nm0206478
tt0032484, nm0566948
tt0032484, nm0070361
tt0032484, nm0372942
tt0032484, nm0385264
tt0032484, nm0000033
tt0032484, nm0365661
tt0032484, nm0001695
tt0032484, nm0071657
tt0032484, nm0003339
tt0032551, nm0825705
tt0032551, nm0000406
tt0032551, nm0001017
tt0032551, nm0953123
tt0032551, nm0002034
tt0032551, nm0335788
tt0032551, nm0425913
tt0032551, nm0000020
tt0032551, nm0005904
tt0032551, nm0801184
tt0032553, nm0199787
tt0032553, nm0835365
tt0032553, nm0642988
tt0032553, nm0317970
tt0032553, nm0630119
tt0032553, nm0000122
tt0032553, nm0354916
tt0032553, nm0306786
tt0032553, nm0005906
tt0032553, nm0002104
tt0032599, nm0000897
tt0032599, nm0000026
tt0032599, nm0496468
tt0032599, nm0372942
tt0032599, nm0001328
tt0032599, nm0531269
tt0032599, nm0753452
tt0032599, nm0516876
tt0032599, nm0907900
tt0032599, nm0751426
tt0032904, nm0002030
tt0032904, nm0759029
tt0032904, nm0000031
tt0032904, nm0058129
tt0032904, nm0000071
tt0032904, nm0000077
tt0032904, nm0829330
tt0032904, nm0000581
tt0032904, nm0000026
tt0032904, nm0404046
tt0032910, nm0527217
tt0032910, nm0414144
tt0032910, nm0000305
tt0032910, nm0373429
tt0032910, nm0730860
tt0032910, nm0272568
tt0032910, nm0427934
tt0032910, nm0455741
tt0032910, nm0110893
tt0032910, nm0747759
tt0032976, nm0000059
tt0032976, nm0238898
tt0032976, nm0000033
tt0032976, nm0000752
tt0032976, nm0001695
tt0032976, nm0000021
tt0032976, nm0531878
tt0032976, nm0365661
tt0032976, nm0792845
tt0032976, nm0389580
tt0033045, nm0771584
tt0033045, nm0200125
tt0033045, nm0000071
tt0033045, nm0523932
tt0033045, nm0604656
tt0033045, nm0710723
tt0033045, nm0529450
tt0033045, nm0006128
tt0033045, nm0372942
tt0033045, nm0837925
tt0033152, nm0003836
tt0033152, nm0466113
tt0033152, nm0466099
tt0033152, nm0243454
tt0033152, nm0433188
tt0033152, nm0924065
tt0033152, nm0754942
tt0033152, nm0003490
tt0033152, nm0891998
tt0033152, nm0580017
tt0033467, nm0000080
tt0033467, nm0005904
tt0033467, nm0173827
tt0033467, nm0001072
tt0033467, nm0002136
tt0033467, nm0542534
tt0033467, nm0448809
tt0033467, nm0001547
tt0033467, nm0002144
tt0033467, nm0219670
tt0033563, nm0112395
tt0033563, nm0082884
tt0033563, nm0001359
tt0033563, nm0414144
tt0033563, nm0059934
tt0033563, nm0455741
tt0033563, nm0272568
tt0033563, nm0730860
tt0033563, nm0035899
tt0033563, nm0789313
tt0033717, nm0309974
tt0033717, nm0453198
tt0033717, nm0006037
tt0033717, nm0122446
tt0033717, nm0001379
tt0033717, nm0909825
tt0033717, nm0447913
tt0033717, nm0193232
tt0033717, nm0000007
tt0033717, nm0526946
tt0033729, nm0515751
tt0033729, nm0187981
tt0033729, nm0953123
tt0033729, nm0682074
tt0033729, nm0587926
tt0033729, nm0000055
tt0033729, nm0000058
tt0033729, nm0000406
tt0033729, nm0496819
tt0033729, nm0242897
tt0033804, nm0388743
tt0033804, nm0319574
tt0033804, nm0000020
tt0033804, nm0001766
tt0033804, nm0657874
tt0033804, nm0002545
tt0033804, nm0002013
tt0033804, nm0428987
tt0033804, nm0005800
tt0033870, nm0313438
tt0033870, nm0000802
tt0033870, nm0006037
tt0033870, nm0000048
tt0033870, nm0001379
tt0033870, nm0724360
tt0033870, nm0358591
tt0033870, nm0249186
tt0033870, nm0000007
tt0033891, nm0000011
tt0033891, nm0175333
tt0033891, nm0001008
tt0033891, nm0000974
tt0033891, nm0696190
tt0033891, nm0006323
tt0033891, nm0175028
tt0033891, nm0001766
tt0033891, nm0728307
tt0033891, nm0036427
tt0034167, nm0151310
tt0034167, nm0948663
tt0034167, nm0864869
tt0034167, nm0001328
tt0034167, nm0001379
tt0034167, nm0462321
tt0034167, nm0277874
tt0034167, nm0000974
tt0034167, nm0000011
tt0034167, nm0504125
tt0034240, nm0795640
tt0034240, nm0218131
tt0034240, nm0000043
tt0034240, nm0103475
tt0034240, nm0566948
tt0034240, nm0913094
tt0034240, nm0005870
tt0034240, nm0319574
tt0034240, nm0002545
tt0034248, nm0365661
tt0034248, nm0720904
tt0034248, nm0115558
tt0034248, nm0075324
tt0034248, nm0362567
tt0034248, nm0000021
tt0034248, nm0710723
tt0034248, nm0000026
tt0034248, nm0000077
tt0034248, nm0000033
tt0034398, nm0461549
tt0034398, nm0000509
tt0034398, nm0001647
tt0034398, nm0884252
tt0034398, nm0929925
tt0034398, nm0000897
tt0034398, nm0001033
tt0034398, nm0802561
tt0034398, nm0448867
tt0034398, nm0905729
tt0034492, nm1027883
tt0034492, nm0066951
tt0034492, nm0018755
tt0034492, nm0035899
tt0034492, nm0359457
tt0034492, nm0373871
tt0034492, nm0730860
tt0034492, nm0017013
tt0034492, nm0019282
tt0034492, nm0766402
tt0034583, nm0019706
tt0034583, nm0462321
tt0034583, nm0258525
tt0034583, nm0258493
tt0034583, nm0002134
tt0034583, nm0122417
tt0034583, nm0000006
tt0034583, nm0002031
tt0034583, nm0000007
tt0034583, nm0001647
tt0034587, nm0869664
tt0034587, nm0002202
tt0034587, nm0507932
tt0034587, nm0002228
tt0034587, nm0709905
tt0034587, nm0808949
tt0034587, nm0007218
tt0034587, nm0733476
tt0034587, nm0800386
tt0034587, nm0090840
tt0034862, nm0000927
tt0034862, nm0391750
tt0034862, nm0001078
tt0034862, nm0083125
tt0034862, nm0723418
tt0034862, nm0197798
tt0034862, nm0492635
tt0034862, nm0762263
tt0034862, nm0000001
tt0034862, nm0721851
tt0035015, nm0392529
tt0035015, nm0005673
tt0035015, nm0000080
tt0035015, nm0608986
tt0035015, nm0850483
tt0035015, nm0182537
tt0035015, nm0281381
tt0035015, nm0000879
tt0035015, nm0001072
tt0035015, nm0936404
tt0035093, nm0682074
tt0035093, nm0296207
tt0035093, nm0385264
tt0035093, nm0934497
tt0035093, nm0835369
tt0035093, nm0943758
tt0035093, nm0921995
tt0035093, nm0926599
tt0035093, nm0942863
tt0035093, nm0002093
tt0035140, nm0000012
tt0035140, nm0909259
tt0035140, nm0005835
tt0035140, nm0732452
tt0035140, nm0710924
tt0035140, nm0000070
tt0035140, nm0002134
tt0035140, nm0698989
tt0035140, nm0001647
tt0035140, nm0178066
tt0035279, nm0472603
tt0035279, nm0365661
tt0035279, nm0884252
tt0035279, nm0000033
tt0035279, nm0662213
tt0035279, nm0804244
tt0035279, nm0062667
tt0035279, nm0896830
tt0035279, nm0485509
tt0035279, nm0191950
tt0035423, nm0005227
tt0035423, nm0000630
tt0035423, nm0000212
tt0035423, nm0413168
tt0035423, nm0107463
tt0035423, nm0238698
tt0035423, nm0448843
tt0035423, nm0737216
tt0035423, nm0465298
tt0035423, nm0003506
tt0035446, nm0817929
tt0035446, nm0006128
tt0035446, nm0107795
tt0035446, nm0001479
tt0035446, nm0523932
tt0035446, nm0562372
tt0035446, nm0821041
tt0035446, nm0501872
tt0035446, nm0005789
tt0035446, nm0000912
tt0035575, nm0258493
tt0035575, nm0404158
tt0035575, nm0430578
tt0035575, nm0258525
tt0035575, nm0002146
tt0035575, nm0002031
tt0035575, nm0118758
tt0035575, nm0504125
tt0035575, nm0000010
tt0035575, nm0926636
tt0036112, nm0906932
tt0036112, nm0515193
tt0036112, nm0336434
tt0036112, nm0003836
tt0036112, nm0696247
tt0036112, nm0000039
tt0036112, nm0191745
tt0036112, nm0005838
tt0036112, nm0780385
tt0036112, nm0432613
tt0036244, nm0573865
tt0036244, nm0920074
tt0036244, nm0000063
tt0036244, nm0587926
tt0036244, nm0873707
tt0036244, nm0888099
tt0036244, nm0400794
tt0036244, nm0000020
tt0036244, nm0000763
tt0036244, nm0006203
tt0036342, nm0000033
tt0036342, nm0942863
tt0036342, nm0804382
tt0036342, nm0001072
tt0036342, nm0871287
tt0036342, nm0568060
tt0036342, nm0720904
tt0036342, nm0136994
tt0036342, nm0928642
tt0036342, nm0072639
tt0036613, nm0450279
tt0036613, nm0000070
tt0036613, nm0000026
tt0036613, nm0485509
tt0036613, nm0557339
tt0036613, nm0007217
tt0036613, nm0001008
tt0036613, nm0258493
tt0036613, nm0258525
tt0036613, nm0005835
tt0036775, nm0000697
tt0036775, nm0056477
tt0036775, nm0000067
tt0036775, nm0534045
tt0036775, nm0005870
tt0036775, nm0001766
tt0036775, nm0000064
tt0036775, nm0151452
tt0036775, nm0128906
tt0036855, nm0394967
tt0036855, nm0281556
tt0036855, nm0926599
tt0036855, nm0358096
tt0036855, nm0002030
tt0036855, nm0001072
tt0036855, nm0000964
tt0036855, nm0000006
tt0036855, nm0886668
tt0036855, nm0049721
tt0036868, nm0005904
tt0036868, nm0545298
tt0036868, nm0000763
tt0036868, nm0006087
tt0036868, nm0001485
tt0036868, nm0942863
tt0036868, nm0326418
tt0036868, nm0943758
tt0036868, nm0437969
tt0036868, nm0792845
tt0037008, nm0695937
tt0037008, nm0000763
tt0037008, nm0488057
tt0037008, nm0237225
tt0037008, nm0718101
tt0037008, nm0916067
tt0037008, nm0388755
tt0037008, nm0143837
tt0037008, nm0001637
tt0037008, nm0000074
tt0037017, nm0532284
tt0037017, nm0842485
tt0037017, nm0825705
tt0037017, nm0000033
tt0037017, nm0000904
tt0037017, nm0000845
tt0037017, nm0388303
tt0037017, nm0805790
tt0037017, nm0372942
tt0037017, nm0006087
tt0037059, nm0107082
tt0037059, nm0525067
tt0037059, nm0072639
